,VSI_Motor_Speed_RR,VSI_Motor_Speed_RL,VSI_Motor_Speed_FR,VSI_Motor_Speed_FL,VSI_TrqFeedback_RR,VSI_TrqFeedback_RL,VSI_TrqFeedback_FR,VSI_TrqFeedback_FL
39.37,2003.0,1388.0,674.0,924.0,6.59736,5.8212,5.95056,5.56248
39.38,2011.0,1394.0,682.0,925.0,6.20928,5.95056,6.07992,6.20928
39.39,2014.0,1401.0,684.0,928.0,6.20928,5.95056,5.56248,5.8212
39.4,1997.0,1402.0,688.0,926.0,6.33864,6.07992,6.07992,5.95056
39.41,2007.0,1404.0,688.0,927.0,6.07992,5.95056,5.8212,5.95056
39.42,2022.0,1411.0,679.0,927.0,5.95056,5.8212,5.69184,5.95056
39.43,2012.0,1410.0,690.0,924.0,5.43312,5.95056,6.33864,5.95056
39.44,2011.0,1413.0,691.0,922.0,5.1744,5.8212,5.8212,5.8212
39.45,2030.0,1417.0,696.0,920.0,5.43312,5.8212,6.20928,5.69184
39.46,2023.0,1409.0,696.0,924.0,5.95056,5.8212,5.69184,6.07992
39.47,2014.0,1412.0,694.0,929.0,5.95056,5.8212,5.95056,6.07992
39.48,2023.0,1411.0,689.0,929.0,6.468,5.95056,5.8212,5.8212
39.49,2018.0,1408.0,702.0,925.0,6.33864,5.8212,6.07992,6.07992
39.5,2023.0,1403.0,702.0,933.0,6.20928,6.07992,5.56248,5.8212
39.51,2033.0,1404.0,715.0,936.0,6.20928,5.95056,6.20928,5.95056
39.52,2040.0,1399.0,715.0,939.0,5.43312,5.95056,5.8212,6.07992
39.53,2033.0,1408.0,711.0,941.0,5.69184,5.95056,5.95056,5.95056
39.54,2044.0,1403.0,718.0,936.0,6.07992,5.95056,5.8212,5.8212
39.55,2053.0,1405.0,718.0,940.0,6.468,6.07992,6.20928,6.07992
39.56,2026.0,1407.0,716.0,943.0,6.33864,5.95056,5.95056,5.95056
39.57,2038.0,1404.0,716.0,944.0,5.43312,6.07992,5.8212,5.8212
39.58,2044.0,1405.0,727.0,944.0,5.69184,6.20928,6.20928,6.07992
39.59,2027.0,1399.0,728.0,941.0,6.20928,6.07992,5.69184,5.69184
39.6,2038.0,1403.0,728.0,943.0,5.95056,5.95056,6.07992,5.95056
39.61,2058.0,1407.0,737.0,937.0,6.20928,5.95056,6.20928,5.8212
39.62,2041.0,1406.0,737.0,937.0,5.43312,6.07992,5.69184,6.20928
39.63,2054.0,1405.0,738.0,935.0,5.8212,5.95056,5.8212,5.8212
39.64,2072.0,1408.0,753.0,938.0,6.20928,6.07992,6.20928,5.8212
39.65,2045.0,1411.0,753.0,939.0,5.95056,6.07992,6.07992,6.20928
39.66,2057.0,1420.0,758.0,939.0,5.56248,6.07992,5.8212,5.8212
39.67,2062.0,1416.0,776.0,943.0,6.07992,5.8212,5.56248,6.20928
39.68,2051.0,1417.0,776.0,946.0,6.59736,5.8212,5.95056,5.69184
39.69,2052.0,1428.0,793.0,952.0,5.43312,5.95056,6.20928,6.07992
39.7,2066.0,1427.0,793.0,955.0,6.20928,5.8212,6.07992,5.8212
39.71,2062.0,1430.0,802.0,957.0,6.20928,5.95056,6.07992,5.8212
39.72,2056.0,1427.0,821.0,961.0,5.69184,5.95056,6.07992,5.95056
39.73,2063.0,1435.0,821.0,960.0,5.8212,6.07992,5.56248,5.8212
39.74,2058.0,1432.0,835.0,967.0,6.20928,5.95056,5.95056,6.07992
39.75,2048.0,1439.0,851.0,967.0,6.33864,5.69184,5.8212,5.69184
39.76,2055.0,1437.0,851.0,971.0,5.43312,5.95056,5.56248,5.8212
39.77,2068.0,1432.0,862.0,975.0,6.07992,5.95056,6.20928,6.07992
39.78,2057.0,1431.0,871.0,976.0,6.20928,6.07992,5.95056,5.69184
39.79,2066.0,1426.0,888.0,978.0,5.56248,6.07992,5.8212,5.69184
39.8,2085.0,1423.0,888.0,978.0,6.20928,5.95056,5.56248,6.07992
39.81,2077.0,1411.0,896.0,972.0,6.07992,5.95056,5.95056,6.20928
39.82,2066.0,1416.0,909.0,973.0,5.56248,5.8212,5.8212,6.07992
39.83,2080.0,1413.0,909.0,975.0,6.20928,5.8212,5.8212,5.8212
39.84,2068.0,1423.0,915.0,984.0,5.95056,5.8212,5.56248,5.69184
39.85,2070.0,1423.0,915.0,984.0,5.56248,5.8212,6.07992,6.33864
39.86,2081.0,1427.0,919.0,987.0,6.33864,5.95056,5.95056,6.20928
39.87,2080.0,1427.0,916.0,990.0,5.56248,5.8212,6.20928,5.8212
39.88,2082.0,1434.0,916.0,990.0,6.20928,5.95056,5.8212,5.95056
39.89,2093.0,1437.0,919.0,996.0,5.69184,6.07992,5.8212,5.8212
39.9,2095.0,1436.0,919.0,999.0,5.95056,5.8212,6.20928,5.56248
39.91,2079.0,1441.0,906.0,1003.0,6.07992,5.8212,5.8212,5.8212
39.92,2093.0,1445.0,906.0,1005.0,5.69184,5.8212,5.95056,5.95056
39.93,2080.0,1443.0,910.0,1010.0,6.20928,6.07992,5.95056,5.8212
39.94,2082.0,1448.0,905.0,1007.0,5.56248,5.95056,6.20928,5.95056
39.95,2093.0,1451.0,905.0,1006.0,6.33864,5.8212,5.95056,6.07992
39.96,2096.0,1451.0,902.0,1014.0,5.56248,5.8212,6.07992,6.07992
39.97,2085.0,1455.0,899.0,1010.0,6.20928,5.8212,5.95056,6.20928
39.98,2106.0,1450.0,899.0,1008.0,5.8212,5.8212,6.20928,6.07992
39.99,2117.0,1455.0,891.0,1004.0,6.20928,5.8212,5.8212,5.95056
40.0,2089.0,1457.0,882.0,997.0,5.56248,6.07992,5.8212,5.8212
40.01,2109.0,1458.0,879.0,999.0,6.20928,5.95056,6.07992,5.8212
40.02,2110.0,1457.0,878.0,995.0,5.69184,5.8212,5.69184,6.07992
40.03,2092.0,1460.0,874.0,1000.0,6.07992,5.95056,5.69184,5.95056
40.04,2107.0,1460.0,874.0,998.0,5.56248,5.95056,6.33864,5.8212
40.05,2118.0,1459.0,872.0,997.0,6.20928,5.8212,5.69184,5.95056
40.06,2097.0,1463.0,869.0,997.0,5.43312,6.07992,5.95056,6.07992
40.07,2105.0,1455.0,868.0,1000.0,6.20928,5.8212,5.95056,5.8212
40.08,2115.0,1461.0,878.0,1002.0,5.8212,6.07992,6.33864,5.95056
40.09,2089.0,1458.0,885.0,1007.0,6.33864,6.20928,6.468,6.20928
40.1,2094.0,1463.0,887.0,1011.0,5.8212,6.33864,5.8212,6.33864
40.11,2100.0,1464.0,895.0,1013.0,6.72672,6.468,6.20928,6.20928
40.12,2093.0,1465.0,901.0,1015.0,5.8212,6.20928,6.07992,6.33864
40.13,2104.0,1465.0,907.0,1017.0,6.33864,6.33864,6.07992,6.07992
40.14,2119.0,1468.0,908.0,1019.0,5.95056,6.33864,5.95056,6.20928
40.15,2118.0,1479.0,913.0,1017.0,6.468,6.07992,6.468,6.33864
40.16,2114.0,1483.0,920.0,1021.0,6.468,6.07992,6.468,6.468
40.17,2129.0,1479.0,920.0,1021.0,5.43312,6.07992,6.33864,5.95056
40.18,2120.0,1486.0,917.0,1021.0,6.59736,6.20928,5.8212,6.20928
40.19,2115.0,1493.0,912.0,1019.0,5.56248,6.20928,5.95056,6.20928
40.2,2128.0,1500.0,910.0,1022.0,6.72672,6.07992,6.20928,6.20928
40.21,2126.0,1501.0,908.0,1024.0,6.33864,6.07992,6.07992,6.07992
40.22,2134.0,1500.0,903.0,1032.0,5.69184,6.07992,6.33864,6.20928
40.23,2147.0,1504.0,904.0,1033.0,6.20928,6.07992,6.07992,6.20928
40.24,2148.0,1506.0,904.0,1039.0,6.72672,6.20928,6.72672,6.07992
40.25,2145.0,1504.0,908.0,1042.0,6.33864,6.20928,6.20928,6.20928
40.26,2159.0,1512.0,899.0,1043.0,5.30376,6.20928,6.33864,6.20928
40.27,2145.0,1513.0,899.0,1043.0,6.33864,6.20928,6.33864,6.20928
40.28,2152.0,1518.0,889.0,1045.0,6.468,6.20928,5.8212,5.95056
40.29,2163.0,1513.0,895.0,1051.0,6.20928,6.20928,6.72672,5.95056
40.3,2162.0,1506.0,907.0,1057.0,6.468,6.33864,6.468,6.33864
40.31,2158.0,1510.0,914.0,1061.0,5.69184,6.20928,6.59736,6.33864
40.32,2174.0,1509.0,915.0,1062.0,6.33864,6.07992,5.95056,6.20928
40.33,2178.0,1513.0,916.0,1060.0,6.468,6.07992,6.33864,5.95056
40.34,2150.0,1503.0,916.0,1060.0,6.20928,6.20928,5.95056,6.33864
40.35,2174.0,1519.0,916.0,1054.0,6.59736,6.20928,5.8212,6.20928
40.36,2170.0,1516.0,919.0,1055.0,5.95056,6.33864,6.33864,5.95056
40.37,2153.0,1524.0,938.0,1057.0,5.95056,6.20928,6.33864,6.33864
40.38,2188.0,1524.0,938.0,1060.0,6.59736,6.20928,6.33864,6.07992
40.39,2182.0,1521.0,944.0,1062.0,6.33864,6.33864,6.33864,6.20928
40.4,2179.0,1524.0,937.0,1063.0,6.98544,6.07992,6.07992,6.33864
40.41,2204.0,1528.0,937.0,1064.0,6.20928,6.468,5.8212,5.95056
40.42,2184.0,1525.0,938.0,1072.0,6.07992,6.07992,6.468,6.07992
40.43,2179.0,1520.0,938.0,1072.0,6.468,6.20928,6.07992,6.33864
40.44,2191.0,1522.0,935.0,1081.0,6.07992,6.33864,6.20928,6.20928
40.45,2176.0,1530.0,938.0,1079.0,6.07992,6.20928,6.20928,5.95056
40.46,2180.0,1522.0,938.0,1086.0,5.95056,6.20928,6.20928,6.07992
40.47,2192.0,1524.0,932.0,1091.0,5.43312,6.20928,6.33864,6.07992
40.48,2191.0,1525.0,932.0,1094.0,5.69184,6.20928,6.33864,6.468
40.49,2191.0,1529.0,926.0,1094.0,5.69184,6.20928,5.8212,6.07992
40.5,2202.0,1526.0,934.0,1101.0,5.8212,6.33864,5.95056,6.468
40.51,2192.0,1533.0,934.0,1098.0,5.56248,6.20928,6.468,6.07992
40.52,2190.0,1536.0,947.0,1104.0,5.69184,6.20928,6.07992,6.468
40.53,2209.0,1540.0,947.0,1104.0,5.95056,6.07992,6.33864,6.07992
40.54,2196.0,1538.0,965.0,1107.0,5.8212,6.20928,5.95056,6.468
40.55,2208.0,1544.0,965.0,1109.0,5.56248,6.33864,6.33864,6.07992
40.56,2216.0,1543.0,975.0,1112.0,6.20928,6.33864,6.33864,6.20928
40.57,2224.0,1541.0,996.0,1113.0,6.07992,6.07992,6.07992,5.8212
40.58,2215.0,1541.0,996.0,1120.0,6.85608,6.20928,6.07992,5.95056
40.59,2225.0,1544.0,1006.0,1121.0,6.468,6.33864,5.95056,6.20928
40.6,2210.0,1546.0,1017.0,1125.0,6.33864,6.20928,5.95056,6.07992
40.61,2220.0,1542.0,1035.0,1127.0,6.98544,6.20928,6.20928,6.33864
40.62,2233.0,1548.0,1035.0,1132.0,6.59736,6.20928,6.33864,6.33864
40.63,2218.0,1548.0,1042.0,1135.0,6.59736,6.33864,6.07992,6.20928
40.64,2231.0,1550.0,1050.0,1140.0,6.07992,6.20928,6.33864,6.33864
40.65,2246.0,1547.0,1062.0,1141.0,6.07992,6.07992,5.95056,6.33864
40.66,2232.0,1555.0,1067.0,1141.0,6.07992,6.33864,6.20928,6.07992
40.67,2232.0,1552.0,1067.0,1141.0,6.468,6.20928,6.20928,6.07992
40.68,2243.0,1552.0,1075.0,1136.0,6.85608,6.20928,5.95056,6.33864
40.69,2218.0,1553.0,1075.0,1134.0,5.95056,6.07992,5.95056,6.07992
40.7,2239.0,1557.0,1082.0,1134.0,5.56248,6.07992,6.59736,6.20928
40.71,2247.0,1559.0,1092.0,1137.0,6.20928,6.20928,6.20928,6.59736
40.72,2234.0,1551.0,1092.0,1134.0,6.98544,6.20928,6.33864,6.07992
40.73,2260.0,1552.0,1094.0,1134.0,6.33864,6.20928,6.20928,6.20928
40.74,2264.0,1560.0,1094.0,1133.0,5.56248,6.07992,6.20928,6.468
40.75,2234.0,1562.0,1088.0,1133.0,5.95056,6.33864,6.07992,5.95056
40.76,2253.0,1560.0,1088.0,1132.0,6.20928,6.33864,6.07992,6.07992
40.77,2252.0,1563.0,1087.0,1136.0,6.33864,6.33864,6.20928,6.20928
40.78,2228.0,1565.0,1087.0,1134.0,5.8212,6.07992,6.07992,6.07992
40.79,2248.0,1566.0,1087.0,1135.0,6.33864,6.07992,6.33864,6.20928
40.8,2245.0,1563.0,1085.0,1131.0,6.59736,6.07992,6.07992,6.468
40.81,2242.0,1570.0,1085.0,1131.0,6.59736,6.33864,6.33864,6.20928
40.82,2256.0,1571.0,1085.0,1126.0,6.20928,6.33864,6.20928,6.20928
40.83,2248.0,1570.0,1083.0,1120.0,5.95056,6.468,6.33864,6.468
40.84,2243.0,1571.0,1083.0,1119.0,6.33864,6.33864,6.20928,6.07992
40.85,2258.0,1572.0,1079.0,1111.0,6.59736,6.20928,6.20928,6.20928
40.86,2246.0,1574.0,1079.0,1110.0,6.468,5.95056,6.468,5.95056
40.87,2249.0,1575.0,1078.0,1107.0,6.07992,6.07992,6.07992,6.07992
40.88,2269.0,1572.0,1080.0,1109.0,6.07992,6.20928,5.95056,6.07992
40.89,2273.0,1560.0,1085.0,1105.0,6.07992,6.20928,5.95056,6.07992
40.9,2259.0,1563.0,1089.0,1108.0,5.43312,6.33864,5.95056,6.07992
40.91,2276.0,1567.0,1095.0,1109.0,6.72672,6.07992,6.20928,6.07992
40.92,2254.0,1572.0,1106.0,1108.0,6.468,6.07992,6.33864,6.33864
40.93,2257.0,1570.0,1106.0,1108.0,6.468,6.07992,6.33864,6.07992
40.94,2273.0,1573.0,1108.0,1115.0,6.98544,6.20928,6.07992,6.33864
40.95,2256.0,1576.0,1109.0,1112.0,6.85608,6.33864,6.07992,6.20928
40.96,2274.0,1575.0,1107.0,1117.0,5.43312,6.33864,5.95056,6.20928
40.97,2289.0,1579.0,1107.0,1113.0,6.20928,6.33864,6.07992,6.20928
40.98,2274.0,1583.0,1102.0,1111.0,6.59736,6.33864,6.07992,6.07992
40.99,2286.0,1585.0,1094.0,1110.0,5.95056,6.07992,6.20928,6.468
41.0,2276.0,1581.0,1094.0,1110.0,5.95056,5.95056,5.95056,6.20928
41.01,2269.0,1578.0,1084.0,1106.0,6.07992,6.07992,5.95056,6.468
41.02,2286.0,1583.0,1084.0,1106.0,6.20928,6.07992,6.07992,6.20928
41.03,2272.0,1586.0,1084.0,1103.0,6.07992,6.07992,6.59736,6.20928
41.04,2271.0,1579.0,1086.0,1102.0,5.69184,6.07992,6.468,6.20928
41.05,2284.0,1589.0,1086.0,1097.0,6.07992,6.33864,6.468,6.33864
41.06,2288.0,1585.0,1089.0,1102.0,6.468,6.07992,6.20928,6.20928
41.07,2268.0,1585.0,1089.0,1102.0,6.59736,6.20928,6.20928,6.468
41.08,2279.0,1582.0,1088.0,1103.0,6.468,6.59736,6.20928,6.33864
41.09,2263.0,1585.0,1096.0,1106.0,5.69184,6.59736,6.33864,6.59736
41.1,2271.0,1587.0,1096.0,1108.0,6.98544,6.468,6.59736,6.33864
41.11,2294.0,1596.0,1097.0,1111.0,5.95056,6.468,6.33864,6.468
41.12,2271.0,1597.0,1097.0,1120.0,6.72672,6.468,6.33864,6.33864
41.13,2295.0,1603.0,1101.0,1119.0,6.72672,6.468,6.33864,6.468
41.14,2306.0,1604.0,1099.0,1126.0,6.59736,6.468,6.59736,6.72672
41.15,2293.0,1607.0,1099.0,1122.0,6.85608,6.468,6.59736,6.33864
41.16,2304.0,1617.0,1101.0,1134.0,6.20928,6.72672,6.72672,6.33864
41.17,2292.0,1612.0,1097.0,1134.0,6.07992,6.59736,6.468,6.468
41.18,2292.0,1608.0,1097.0,1136.0,6.85608,6.72672,6.468,6.20928
41.19,2295.0,1616.0,1098.0,1144.0,6.468,6.59736,6.468,6.07992
41.2,2304.0,1623.0,1104.0,1147.0,5.30376,6.33864,6.33864,6.33864
41.21,2297.0,1621.0,1110.0,1152.0,6.20928,6.20928,6.20928,6.33864
41.22,2309.0,1625.0,1110.0,1159.0,6.20928,6.468,6.20928,6.20928
41.23,2313.0,1632.0,1120.0,1161.0,6.20928,6.20928,6.59736,6.20928
41.24,2288.0,1633.0,1120.0,1162.0,6.468,6.468,6.07992,6.468
41.25,2315.0,1630.0,1130.0,1175.0,6.59736,6.72672,6.468,6.72672
41.26,2310.0,1634.0,1138.0,1169.0,6.85608,6.59736,6.33864,6.72672
41.27,2318.0,1643.0,1149.0,1178.0,6.20928,6.468,6.33864,6.33864
41.28,2335.0,1640.0,1171.0,1182.0,6.59736,6.33864,6.33864,6.20928
41.29,2323.0,1639.0,1171.0,1189.0,6.72672,6.07992,6.59736,6.468
41.3,2340.0,1646.0,1195.0,1189.0,6.468,6.72672,6.72672,6.07992
41.31,2356.0,1648.0,1195.0,1189.0,6.85608,6.59736,6.72672,6.468
41.32,2323.0,1655.0,1202.0,1191.0,6.20928,6.07992,6.72672,6.20928
41.33,2347.0,1645.0,1221.0,1195.0,6.33864,6.33864,6.59736,6.20928
41.34,2334.0,1643.0,1230.0,1197.0,6.468,6.59736,6.72672,6.20928
41.35,2346.0,1645.0,1237.0,1200.0,5.95056,6.72672,6.468,6.59736
41.36,2364.0,1649.0,1246.0,1205.0,6.85608,6.33864,6.33864,6.20928
41.37,2344.0,1648.0,1247.0,1205.0,6.468,6.33864,6.20928,6.33864
41.38,2360.0,1651.0,1262.0,1209.0,6.72672,6.59736,6.33864,6.33864
41.39,2368.0,1657.0,1262.0,1210.0,6.468,6.72672,6.468,6.07992
41.4,2334.0,1663.0,1272.0,1217.0,6.20928,6.07992,6.07992,6.468
41.41,2360.0,1661.0,1272.0,1219.0,6.468,6.59736,6.20928,6.468
41.42,2369.0,1666.0,1278.0,1219.0,6.72672,6.72672,6.59736,6.59736
41.43,2346.0,1672.0,1283.0,1221.0,6.33864,6.20928,6.20928,6.72672
41.44,2380.0,1674.0,1283.0,1223.0,6.468,6.72672,6.59736,6.72672
41.45,2392.0,1669.0,1285.0,1225.0,6.98544,6.33864,6.33864,6.59736
41.46,2366.0,1676.0,1285.0,1223.0,6.07992,6.07992,6.59736,6.468
41.47,2397.0,1681.0,1288.0,1217.0,6.72672,6.85608,6.59736,6.33864
41.48,2362.0,1678.0,1290.0,1217.0,6.07992,6.33864,6.468,6.20928
41.49,2379.0,1679.0,1298.0,1216.0,6.59736,6.20928,6.59736,6.33864
41.5,2382.0,1678.0,1298.0,1216.0,6.72672,6.72672,6.33864,6.07992
41.51,2373.0,1689.0,1302.0,1212.0,6.468,6.07992,6.59736,6.33864
41.52,2389.0,1681.0,1302.0,1215.0,6.59736,6.72672,6.20928,6.33864
41.53,2397.0,1689.0,1302.0,1215.0,6.468,6.20928,6.33864,6.33864
41.54,2374.0,1689.0,1301.0,1211.0,6.468,6.468,6.20928,6.72672
41.55,2386.0,1695.0,1305.0,1214.0,6.20928,6.468,6.59736,6.468
41.56,2385.0,1694.0,1305.0,1215.0,6.33864,6.468,6.20928,6.59736
41.57,2371.0,1693.0,1311.0,1218.0,6.468,6.33864,6.59736,6.468
41.58,2401.0,1696.0,1311.0,1215.0,6.33864,6.20928,6.59736,6.468
41.59,2394.0,1696.0,1319.0,1218.0,6.07992,6.468,6.468,6.20928
41.6,2392.0,1694.0,1328.0,1214.0,6.07992,6.20928,6.72672,6.07992
41.61,2413.0,1694.0,1328.0,1216.0,6.72672,6.72672,6.33864,6.20928
41.62,2391.0,1690.0,1324.0,1210.0,6.468,6.07992,6.468,5.95056
41.63,2400.0,1697.0,1322.0,1212.0,6.33864,6.59736,6.468,6.33864
41.64,2402.0,1691.0,1320.0,1212.0,5.95056,6.07992,5.95056,6.468
41.65,2393.0,1692.0,1318.0,1210.0,6.20928,6.85608,6.468,6.33864
41.66,2421.0,1706.0,1314.0,1213.0,6.59736,6.20928,6.33864,6.33864
41.67,2414.0,1703.0,1314.0,1212.0,6.33864,6.72672,6.59736,6.468
41.68,2412.0,1698.0,1318.0,1216.0,6.33864,6.07992,6.59736,6.468
41.69,2435.0,1701.0,1318.0,1215.0,6.33864,6.72672,6.33864,6.468
41.7,2394.0,1705.0,1322.0,1215.0,6.20928,5.95056,6.72672,6.59736
41.71,2409.0,1706.0,1322.0,1215.0,6.468,6.59736,6.33864,6.468
41.72,2434.0,1695.0,1326.0,1220.0,6.72672,5.95056,6.468,6.59736
41.73,2388.0,1708.0,1328.0,1221.0,6.20928,6.85608,6.468,6.33864
41.74,2411.0,1706.0,1322.0,1218.0,6.07992,6.20928,6.20928,6.20928
41.75,2432.0,1715.0,1325.0,1220.0,6.72672,6.468,6.468,6.33864
41.76,2447.0,1705.0,1322.0,1217.0,6.468,6.33864,6.33864,6.20928
41.77,2414.0,1710.0,1322.0,1214.0,6.33864,6.468,6.33864,6.33864
41.78,2420.0,1708.0,1320.0,1211.0,6.468,6.72672,6.59736,6.59736
41.79,2421.0,1704.0,1319.0,1212.0,6.468,6.33864,6.33864,6.72672
41.8,2424.0,1706.0,1324.0,1212.0,6.72672,6.85608,6.72672,6.72672
41.81,2417.0,1715.0,1325.0,1216.0,6.85608,6.07992,6.59736,6.85608
41.82,2434.0,1717.0,1325.0,1221.0,6.468,6.72672,6.468,6.72672
41.83,2432.0,1720.0,1318.0,1230.0,6.20928,6.07992,6.07992,6.468
41.84,2419.0,1726.0,1320.0,1228.0,6.20928,6.468,6.468,6.468
41.85,2425.0,1724.0,1320.0,1234.0,6.33864,6.85608,6.59736,6.33864
41.86,2411.0,1730.0,1322.0,1234.0,6.20928,6.07992,6.20928,6.59736
41.87,2414.0,1715.0,1327.0,1236.0,6.20928,6.59736,6.59736,6.72672
41.88,2433.0,1718.0,1330.0,1246.0,6.33864,6.33864,6.468,6.59736
41.89,2417.0,1725.0,1341.0,1242.0,6.59736,6.468,6.33864,6.20928
41.9,2426.0,1723.0,1348.0,1246.0,6.59736,6.85608,6.59736,6.33864
41.91,2451.0,1727.0,1356.0,1244.0,6.33864,6.07992,6.59736,6.72672
41.92,2422.0,1725.0,1368.0,1246.0,6.20928,6.468,6.20928,6.59736
41.93,2440.0,1725.0,1375.0,1246.0,5.95056,6.72672,6.20928,6.33864
41.94,2420.0,1718.0,1386.0,1245.0,6.85608,6.07992,6.20928,6.33864
41.95,2426.0,1717.0,1392.0,1246.0,6.33864,6.72672,6.59736,6.468
41.96,2457.0,1715.0,1395.0,1249.0,6.20928,5.95056,6.468,6.59736
41.97,2442.0,1716.0,1397.0,1251.0,6.33864,6.72672,6.468,6.20928
41.98,2442.0,1723.0,1397.0,1254.0,6.468,6.59736,6.33864,6.20928
41.99,2454.0,1724.0,1398.0,1256.0,6.85608,6.07992,6.33864,6.468
42.0,2425.0,1721.0,1399.0,1256.0,6.72672,6.85608,6.33864,6.59736
42.01,2449.0,1719.0,1395.0,1257.0,6.33864,6.20928,6.468,6.20928
42.02,2421.0,1723.0,1390.0,1255.0,6.468,6.33864,6.468,6.33864
42.03,2435.0,1714.0,1391.0,1251.0,6.59736,6.59736,6.468,6.59736
42.04,2465.0,1720.0,1392.0,1251.0,6.85608,6.07992,6.468,6.468
42.05,2435.0,1711.0,1388.0,1246.0,6.20928,6.72672,6.468,6.20928
42.06,2450.0,1716.0,1392.0,1246.0,6.20928,6.07992,6.468,6.468
42.07,2476.0,1717.0,1393.0,1239.0,6.59736,6.59736,6.59736,6.59736
42.08,2427.0,1730.0,1398.0,1241.0,6.33864,6.59736,6.85608,6.85608
42.09,2459.0,1725.0,1402.0,1243.0,6.72672,6.33864,6.85608,6.72672
42.1,2461.0,1725.0,1407.0,1243.0,6.85608,7.1148,6.85608,6.468
42.11,2447.0,1726.0,1407.0,1245.0,6.59736,6.468,6.59736,6.72672
42.12,2473.0,1740.0,1413.0,1248.0,6.98544,6.468,6.85608,7.1148
42.13,2463.0,1735.0,1421.0,1248.0,6.85608,7.1148,6.85608,7.1148
42.14,2458.0,1730.0,1428.0,1252.0,6.72672,6.59736,6.85608,6.72672
42.15,2459.0,1735.0,1430.0,1256.0,6.85608,6.59736,6.59736,6.59736
42.16,2449.0,1742.0,1436.0,1255.0,6.72672,7.24416,6.468,6.98544
42.17,2471.0,1735.0,1443.0,1260.0,6.468,6.72672,6.72672,6.85608
42.18,2468.0,1749.0,1449.0,1258.0,6.59736,6.20928,6.85608,6.72672
42.19,2480.0,1744.0,1453.0,1262.0,6.59736,6.98544,6.98544,6.72672
42.2,2498.0,1747.0,1453.0,1258.0,6.72672,6.98544,6.72672,6.85608
42.21,2479.0,1736.0,1451.0,1254.0,6.59736,6.33864,6.72672,6.59736
42.22,2503.0,1754.0,1449.0,1256.0,6.85608,6.20928,6.72672,6.59736
42.23,2481.0,1751.0,1449.0,1253.0,6.72672,6.98544,6.85608,6.59736
42.24,2493.0,1748.0,1446.0,1257.0,6.72672,6.98544,6.85608,6.72672
42.25,2508.0,1757.0,1446.0,1255.0,6.85608,6.20928,6.72672,6.33864
42.26,2505.0,1762.0,1448.0,1261.0,6.72672,6.20928,6.85608,6.59736
42.27,2525.0,1770.0,1445.0,1263.0,6.72672,6.72672,6.72672,6.98544
42.28,2521.0,1765.0,1449.0,1262.0,6.85608,7.1148,6.59736,6.59736
42.29,2516.0,1762.0,1454.0,1275.0,6.468,7.24416,6.59736,6.59736
42.3,2532.0,1761.0,1454.0,1270.0,6.59736,6.85608,6.98544,6.98544
42.31,2510.0,1765.0,1462.0,1282.0,6.59736,6.20928,6.72672,6.468
42.32,2534.0,1762.0,1466.0,1282.0,6.59736,6.33864,6.59736,6.98544
42.33,2543.0,1772.0,1468.0,1286.0,6.59736,6.72672,6.72672,6.59736
42.34,2526.0,1777.0,1466.0,1292.0,6.59736,7.1148,6.85608,6.72672
42.35,2552.0,1776.0,1468.0,1287.0,6.72672,7.1148,6.59736,6.85608
42.36,2543.0,1773.0,1460.0,1290.0,6.85608,7.24416,6.72672,6.59736
42.37,2523.0,1775.0,1461.0,1287.0,6.72672,6.72672,6.72672,6.98544
42.38,2553.0,1779.0,1457.0,1286.0,6.85608,6.468,6.85608,6.33864
42.39,2521.0,1782.0,1448.0,1292.0,6.468,6.07992,6.72672,6.85608
42.4,2544.0,1781.0,1448.0,1290.0,6.72672,6.20928,6.59736,6.468
42.41,2569.0,1783.0,1448.0,1299.0,6.98544,6.33864,6.72672,6.72672
42.42,2544.0,1784.0,1453.0,1295.0,6.468,6.59736,6.59736,6.468
42.43,2559.0,1790.0,1459.0,1302.0,6.59736,6.85608,6.85608,6.98544
42.44,2535.0,1784.0,1467.0,1305.0,6.85608,6.85608,6.72672,6.72672
42.45,2549.0,1793.0,1474.0,1307.0,6.72672,7.1148,6.59736,6.98544
42.46,2543.0,1786.0,1479.0,1314.0,6.59736,7.24416,6.72672,6.59736
42.47,2549.0,1787.0,1490.0,1313.0,6.72672,7.24416,6.98544,6.98544
42.48,2562.0,1785.0,1498.0,1322.0,6.85608,7.1148,6.72672,6.72672
42.49,2559.0,1792.0,1503.0,1320.0,6.85608,7.1148,6.59736,6.85608
42.5,2558.0,1799.0,1506.0,1319.0,6.59736,7.1148,6.72672,6.85608
42.51,2555.0,1793.0,1512.0,1321.0,6.59736,6.85608,6.85608,6.33864
42.52,2535.0,1806.0,1512.0,1319.0,6.59736,6.98544,6.72672,6.85608
42.53,2559.0,1802.0,1511.0,1327.0,6.85608,7.1148,6.33864,6.72672
42.54,2563.0,1803.0,1515.0,1329.0,6.85608,7.1148,6.72672,6.72672
42.55,2556.0,1798.0,1517.0,1331.0,6.59736,7.1148,6.85608,6.98544
42.56,2582.0,1808.0,1517.0,1333.0,6.85608,7.24416,6.85608,6.468
42.57,2563.0,1806.0,1525.0,1337.0,6.59736,7.24416,6.468,6.59736
42.58,2586.0,1798.0,1523.0,1342.0,6.59736,7.24416,6.72672,6.98544
