,VSI_Motor_Speed_RR,VSI_Motor_Speed_RL,VSI_Motor_Speed_FR,VSI_Motor_Speed_FL,VSI_TrqFeedback_RR,VSI_TrqFeedback_RL,VSI_TrqFeedback_FR,VSI_TrqFeedback_FL
216.37,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
216.38,0.0,0.0,0.0,0.0,-0.25872,-0.12936,0.0,0.0
216.39,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
216.4,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
216.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.42,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
216.43,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
216.44,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
216.45,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
216.46,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
216.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
216.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
216.49,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936
216.5,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
216.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.52,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
216.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.54,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
216.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.58,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
216.59,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
216.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.61,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
216.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
216.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872
216.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.66,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
216.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
216.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.72,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
216.73,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
216.74,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
216.75,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
216.76,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
216.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.78,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
216.79,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
216.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.84,0.0,0.0,0.0,0.0,-0.12936,-0.25872,-0.12936,0.0
216.85,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
216.86,0.0,0.0,0.0,0.0,-0.25872,0.0,-0.25872,0.0
216.87,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
216.88,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936,-0.12936
216.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.9,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
216.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0
216.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0
216.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.94,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
216.95,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
216.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
216.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.98,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
216.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.01,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
217.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.07,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.11,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
217.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.14,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
217.15,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
217.16,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.17,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
217.18,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
217.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
217.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.22,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
217.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
217.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.25,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
217.27,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.28,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.32,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
217.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.39,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
217.4,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.42,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
217.43,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
217.44,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.47,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
217.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.5,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
217.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
217.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.54,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
217.55,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0
217.56,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
217.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.59,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0
217.61,0.0,0.0,0.0,0.0,-0.12936,-0.25872,-0.12936,-0.12936
217.62,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
217.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
217.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.65,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
217.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.67,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
217.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.69,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.74,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
217.76,0.0,0.0,0.0,0.0,-0.12936,-0.25872,0.0,0.0
217.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.78,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.79,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
217.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.81,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
217.82,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.83,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.85,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
217.86,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
217.87,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
217.88,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
217.89,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.9,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.38808,-0.25872
217.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
217.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.95,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
217.96,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
217.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.98,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
217.99,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.03,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936,-0.12936
218.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
218.05,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
218.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.25872
218.08,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
218.09,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.11,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936,0.0
218.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.15,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
218.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.17,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
218.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.19,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
218.2,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
218.21,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
218.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.32,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
218.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.34,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936,0.0
218.35,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,-0.12936
218.36,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0
218.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.38,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
218.39,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936,0.0
218.4,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0
218.41,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.42,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
218.43,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
218.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.49,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.5,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
218.51,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
218.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.53,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
218.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.58,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
218.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.61,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
218.62,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.63,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
218.64,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0
218.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.67,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.25872,0.0
218.68,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.69,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
218.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
218.73,0.0,0.0,0.0,0.0,-0.25872,0.0,-0.12936,0.0
218.74,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0
218.75,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.25872,0.0
218.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
218.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.79,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.81,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.84,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.86,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
218.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
218.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
218.91,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
218.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.94,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
218.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
218.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.99,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
219.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.02,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
219.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,-0.12936
219.05,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
219.06,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0
219.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.1,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.11,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.12,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
219.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.14,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
219.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.18,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0
219.19,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
219.2,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.21,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.23,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
219.24,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0
219.25,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0
219.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.3,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
219.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.32,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,-0.12936
219.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.34,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.37,0.0,0.0,0.0,0.0,-0.25872,0.0,-0.12936,-0.12936
219.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.39,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
219.4,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
219.41,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.44,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.45,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
219.46,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
219.49,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.53,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,-0.12936
219.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
219.55,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.56,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
219.57,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.59,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
219.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
219.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.64,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
219.65,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
219.66,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
219.67,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,-0.12936
219.68,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
219.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.7,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.72,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.73,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
219.74,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
219.75,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
219.76,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0
219.77,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.79,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
219.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.81,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
219.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.83,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.87,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.89,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
219.9,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
219.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.95,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
219.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
219.98,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
219.99,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
220.0,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0
220.01,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
220.02,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
220.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
